지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg),최대 순간풍속 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),최대 순간 풍속 풍향(hhmi)
725,2011-09-13,24.2,21.1,550.0,27.0,1526.0,0.0,5.3,1.8,,937.0,0.0,,341.3
725,2011-11-18,20.2,17.4,5.0,22.2,1521.0,122.5,17.9,3.7,,152.0,38.0,1300.0,135.3
725,2013-11-11,10.2,9.2,2024.0,12.0,652.0,0.0,16.7,9.7,,1411.0,0.0,,339.7
725,2018-08-18,25.5,24.0,457.0,27.6,1359.0,0.0,6.8,3.3,94.0,57.0,,,
725,2021-11-06,19.5,18.6,2338.0,20.6,1301.0,0.0,14.4,8.7,94.6,1919.0,,,
725,2013-07-26,27.3,24.5,1034.0,31.5,1402.0,3.5,14.1,2.5,,1057.0,2.5,1100.0,287.9
725,2012-06-29,22.0,20.9,1.0,23.9,2223.0,20.0,10.6,2.2,,2216.0,4.0,1500.0,172.2
725,2015-01-22,7.1,5.4,2333.0,8.9,333.0,0.0,15.1,7.8,335.2,1321.0,0.0,,
725,2017-08-16,26.9,25.0,2345.0,29.8,1520.0,2.5,5.9,3.2,303.5,,,,
725,2020-08-13,28.9,26.8,611.0,32.3,1449.0,0.0,10.9,5.1,159.5,1304.0,,,
725,2021-02-23,7.7,5.4,454.0,10.4,1403.0,0.0,17.1,9.3,288.0,419.0,,,
725,2019-10-15,18.5,15.7,339.0,20.7,1334.0,2.0,14.6,8.1,33.3,1015.0,,,
725,2013-09-21,24.5,21.1,418.0,27.5,1224.0,0.0,5.2,1.9,,1350.0,0.0,,56.9
725,2021-11-01,17.9,15.8,2357.0,19.7,1324.0,0.0,10.2,6.0,317.0,2307.0,,,
725,2012-09-03,24.1,22.4,1907.0,27.4,1149.0,0.0,7.1,2.1,,1310.0,0.0,,171.2
725,2012-10-07,20.9,19.2,643.0,24.0,1230.0,0.0,10.6,4.0,,2118.0,0.0,,98.2
725,2020-03-01,12.1,9.1,0.0,13.6,1348.0,0.0,13.6,6.1,296.4,2345.0,,,
725,2017-11-22,12.9,10.7,2347.0,15.1,1513.0,0.0,9.3,3.2,352.3,,,,
725,2011-09-20,19.9,19.6,2313.0,21.1,1329.0,0.0,14.1,7.1,,432.0,0.0,,30.3
725,2021-09-18,23.9,22.4,159.0,26.1,1151.0,0.0,8.3,3.9,2.0,1550.0,,,
725,2014-05-30,21.3,16.6,444.0,25.7,1053.0,0.0,8.1,1.8,,1341.0,0.0,,181.0
725,2016-06-16,20.5,19.7,631.0,22.6,1.0,0.0,7.6,3.9,311.6,,,,
725,2012-02-27,4.6,1.8,706.0,7.2,2400.0,0.0,12.5,4.5,,340.0,0.0,,330.2
725,2020-07-06,21.7,19.9,623.0,24.2,1442.0,0.0,8.8,2.2,69.5,720.0,,,
725,2014-11-02,15.5,13.7,2041.0,17.6,1335.0,1.0,19.6,8.0,,1313.0,0.5,1000.0,332.5
725,2013-07-04,25.3,23.9,945.0,27.5,1714.0,1.0,9.4,3.1,,2236.0,0.5,900.0,245.9
725,2012-07-12,24.5,21.6,636.0,27.7,1239.0,0.0,7.4,1.7,,2003.0,0.0,,222.6
725,2011-03-06,7.6,7.0,2313.0,8.3,331.0,0.0,15.4,4.8,,2323.0,0.0,,317.2
725,2020-06-13,23.6,21.5,146.0,25.9,1509.0,28.5,9.9,4.1,163.4,1911.0,,,
725,2018-02-25,10.7,8.4,2333.0,14.9,1308.0,0.0,5.5,2.3,326.2,1918.0,,,
725,2017-03-11,11.4,7.8,212.0,15.0,1242.0,0.0,3.7,1.8,353.7,,,,
725,2010-10-16,17.1,13.1,346.0,20.5,1324.0,0.0,5.1,1.5,,12.0,0.0,,335.5
725,2012-07-25,26.8,23.9,531.0,30.5,1442.0,0.0,4.4,1.5,,1424.0,0.0,,99.4
725,2014-12-23,8.4,6.6,430.0,10.6,1318.0,0.0,8.9,1.5,,4.0,0.0,,350.1
725,2021-12-24,10.3,5.4,2347.0,13.5,918.0,0.0,18.1,6.0,238.8,2235.0,,,
725,2012-07-14,24.4,23.1,523.0,25.9,2056.0,25.0,11.9,2.3,,2132.0,11.5,1500.0,226.0
725,2016-05-19,18.4,14.3,540.0,22.7,1301.0,0.0,5.3,2.0,129.9,,,,
725,2018-10-17,17.5,16.4,421.0,19.1,1042.0,0.0,,,,,,,
725,2018-12-31,5.0,4.1,14.0,6.9,1115.0,0.0,8.5,3.9,298.1,1937.0,,,
725,2010-06-12,19.4,18.7,1936.0,20.4,1320.0,2.0,9.6,4.2,,110.0,0.5,200.0,147.6
725,2017-06-12,19.5,18.6,559.0,20.7,1546.0,0.0,5.8,3.3,96.5,,,,
725,2011-06-22,21.7,20.2,413.0,22.7,2045.0,83.5,12.4,4.6,,1322.0,30.5,200.0,190.9
725,2011-01-10,0.1,-0.8,13.0,1.4,1359.0,0.0,17.8,9.9,,632.0,0.0,,332.7
725,2016-03-17,14.1,7.3,645.0,18.0,1408.0,5.0,5.9,1.4,165.6,,,,
725,2010-11-20,13.7,10.1,714.0,17.2,1151.0,0.0,4.1,1.3,,1052.0,0.0,,133.5
725,2014-02-03,6.7,1.2,2357.0,10.0,33.0,0.0,16.5,8.7,,1736.0,0.0,,349.6
725,2013-12-17,9.8,7.4,250.0,11.7,1512.0,11.0,14.7,6.4,,1458.0,2.0,1000.0,64.8
725,2010-12-17,6.7,4.0,215.0,8.6,1317.0,0.0,14.8,5.9,,1917.0,0.0,,298.0
725,2018-05-03,14.4,11.6,2348.0,17.4,1135.0,0.0,9.3,5.7,309.6,1651.0,,,
725,2019-02-23,10.9,7.3,611.0,14.2,1310.0,0.0,7.3,3.6,265.3,300.0,,,
725,2021-12-19,8.3,5.6,1.0,9.7,1323.0,0.0,17.3,8.9,193.3,651.0,,,
725,2017-12-30,9.8,8.6,530.0,11.8,1220.0,0.0,7.5,2.2,276.5,,,,
725,2012-09-02,23.6,20.0,529.0,27.2,1242.0,0.0,7.6,2.2,,1237.0,0.0,,90.0
725,2017-10-10,23.1,20.7,609.0,26.9,1311.0,0.0,3.0,1.0,220.5,,,,
725,2015-01-13,10.2,5.7,1.0,13.3,1239.0,0.0,9.0,3.8,95.2,1217.0,0.0,,
725,2011-12-15,5.9,3.3,2217.0,11.1,3.0,0.0,16.9,8.3,,1603.0,0.0,,327.5
725,2013-09-27,23.0,19.6,8.0,27.4,1256.0,0.0,9.1,3.6,,1009.0,0.0,,71.6
725,2014-08-19,23.3,22.6,723.0,24.5,934.0,12.5,4.5,1.4,,912.0,3.5,2200.0,359.8
725,2010-03-07,7.8,7.5,1401.0,9.0,19.0,0.0,18.2,8.6,,319.0,0.0,,34.1
725,2020-07-27,23.9,22.2,256.0,25.6,1759.0,44.0,10.0,3.3,156.3,1757.0,,,
725,2016-01-08,5.4,4.2,940.0,7.6,1217.0,1.0,12.4,6.4,330.7,,,,
725,2015-08-17,24.9,22.8,2234.0,27.4,1212.0,30.5,11.9,3.2,59.7,113.0,23.0,100.0,
725,2011-10-01,16.8,15.5,247.0,18.1,1506.0,0.0,21.0,9.0,,1029.0,0.0,,321.7
725,2015-06-17,19.4,18.8,1748.0,20.6,1009.0,15.5,,2.3,89.0,2348.0,3.0,1500.0,
725,2013-07-18,27.0,23.4,509.0,31.8,1257.0,0.0,8.1,2.3,,1203.0,0.0,,211.5
725,2021-06-26,23.1,21.3,429.0,26.2,1233.0,0.0,6.6,3.0,92.5,1009.0,,,
725,2020-12-02,10.6,9.4,2353.0,12.6,1422.0,0.0,12.9,5.7,211.4,2325.0,,,
725,2013-12-05,11.6,8.0,711.0,14.8,1442.0,0.0,9.3,4.1,,2.0,0.0,,330.9
725,2011-05-11,17.9,14.2,2325.0,21.4,1443.0,5.5,21.0,5.7,,1509.0,2.0,1200.0,220.3
725,2011-09-09,22.9,21.1,444.0,26.0,1404.0,0.0,7.3,2.6,,1430.0,0.0,,19.9
725,2019-12-17,14.0,10.8,2357.0,17.3,958.0,5.5,17.4,6.3,296.0,2255.0,,,
725,2018-04-27,15.6,13.5,318.0,18.1,1253.0,0.0,7.2,4.3,315.2,156.0,,,
725,2012-04-02,14.3,7.3,256.0,17.6,1411.0,1.5,14.2,3.4,,2123.0,0.5,1700.0,177.0
725,2020-03-14,7.9,5.4,740.0,10.0,2359.0,0.0,17.5,10.4,282.2,25.0,,,
725,2016-10-24,19.1,17.9,40.0,21.0,1109.0,0.0,7.4,4.3,69.5,,,,
725,2016-11-15,13.7,11.3,2226.0,17.0,13.0,0.0,9.3,5.7,322.1,,,,
725,2017-01-26,6.0,3.0,348.0,9.8,1647.0,0.0,7.3,2.9,325.8,,,,
725,2020-11-16,17.2,14.2,827.0,19.9,2318.0,0.5,10.4,4.6,43.8,2104.0,,,
725,2013-07-31,29.0,26.1,438.0,34.0,1124.0,0.0,9.3,3.1,,202.0,0.0,,224.9
725,2021-11-20,16.2,14.2,2.0,18.3,1438.0,0.0,8.3,3.8,328.6,39.0,,,
725,2010-04-16,9.5,7.3,642.0,12.5,1159.0,1.5,10.2,4.3,,1804.0,0.5,400.0,319.1
725,2015-10-13,18.4,15.8,2127.0,21.3,1401.0,0.0,10.8,5.4,318.4,48.0,0.0,,
725,2020-10-20,20.0,18.4,349.0,22.1,1305.0,0.0,11.8,6.1,23.7,1901.0,,,
725,2011-02-25,8.9,7.3,707.0,11.1,1547.0,0.0,15.6,8.0,,1008.0,0.0,,319.1
725,2021-03-13,11.9,9.9,2356.0,14.9,1417.0,0.0,11.5,5.1,272.1,2315.0,,,
725,2020-08-18,27.7,25.3,135.0,30.8,1419.0,0.0,5.3,2.8,273.0,436.0,,,
725,2021-07-23,26.3,25.4,450.0,27.9,1242.0,0.0,11.0,5.3,50.2,215.0,,,
725,2017-12-20,5.6,3.4,33.0,7.8,1216.0,1.5,10.4,3.6,257.9,,,,
725,2011-07-23,24.1,21.2,132.0,26.6,1150.0,0.0,5.7,1.8,,1009.0,0.0,,29.9
725,2010-10-29,14.6,11.9,324.0,16.5,1431.0,0.0,13.9,7.1,,1726.0,0.0,,32.0
725,2016-04-08,13.3,11.7,608.0,15.9,1428.0,0.0,9.6,4.1,331.0,,,,
725,2016-02-17,6.0,3.6,2327.0,7.7,1358.0,0.0,14.0,6.5,328.0,,,,
725,2011-04-20,11.6,8.0,336.0,15.6,1449.0,0.0,12.9,3.8,,50.0,0.0,,305.9
725,2014-04-13,13.8,12.9,512.0,15.4,1430.0,28.0,17.9,5.5,,2228.0,6.0,800.0,59.0
725,2011-05-25,16.7,15.5,537.0,18.1,1222.0,4.0,11.3,3.6,,2354.0,1.0,2300.0,70.4
725,2010-01-03,4.3,2.6,711.0,6.0,29.0,0.0,19.1,6.9,,345.0,0.0,,334.4
725,2019-05-11,17.3,13.7,538.0,21.1,1726.0,0.0,4.7,2.1,294.6,1037.0,,,
725,2021-10-24,18.8,17.4,110.0,20.5,1322.0,0.0,9.7,4.6,14.7,1033.0,,,
725,2011-06-11,18.5,16.8,351.0,19.8,1358.0,16.0,13.6,3.5,,309.0,6.5,400.0,38.5
725,2015-12-21,11.5,9.0,2256.0,13.7,1028.0,7.0,10.5,3.3,317.4,1002.0,2.0,100.0,
725,2018-07-07,21.0,20.4,2326.0,22.1,1444.0,0.0,8.8,5.5,81.7,49.0,,,
725,2021-04-11,15.9,13.6,137.0,18.2,1410.0,0.0,9.5,5.8,71.2,1044.0,,,
725,2013-07-25,27.3,24.5,619.0,30.3,1434.0,0.0,8.4,2.1,,1053.0,0.0,,296.2
725,2014-09-11,24.0,20.1,109.0,27.7,1352.0,0.0,8.6,3.5,,1406.0,0.0,,85.5
725,2010-12-28,7.3,4.0,2221.0,11.1,942.0,0.0,25.0,10.2,,1850.0,0.0,,320.9
725,2012-01-27,6.8,3.5,158.0,9.5,1142.0,0.0,6.4,2.4,,857.0,0.0,,292.7
725,2015-09-01,24.0,21.9,704.0,27.2,1351.0,0.5,10.8,2.7,56.8,56.0,0.5,100.0,
725,2021-05-19,18.6,15.8,541.0,21.2,1347.0,0.0,9.4,3.0,293.5,331.0,,,
725,2016-08-26,27.2,24.8,311.0,31.4,1238.0,0.0,8.2,3.4,86.8,,,,
725,2011-11-22,11.5,7.7,748.0,14.1,2032.0,0.0,6.8,1.6,,243.0,0.0,,7.4
725,2013-12-15,7.6,5.9,2007.0,10.0,212.0,0.0,11.5,5.2,,510.0,0.0,,344.2
725,2018-01-24,-1.3,-2.8,2244.0,0.5,1439.0,0.0,9.8,5.4,333.7,2014.0,,,
725,2018-08-04,28.7,26.4,439.0,32.6,1248.0,0.0,5.6,2.3,198.6,1514.0,,,
725,2014-03-19,12.3,9.1,223.0,14.9,1012.0,0.0,9.2,4.0,,615.0,0.0,,109.1
725,2010-05-26,15.8,13.5,555.0,17.8,1746.0,0.0,10.3,4.8,,209.0,0.0,,308.4
725,2012-03-27,10.6,4.4,632.0,15.8,1350.0,0.0,7.0,2.1,,1412.0,0.0,,199.2
725,2019-02-16,4.8,3.5,2358.0,7.3,42.0,0.0,10.6,6.8,299.8,1431.0,,,
725,2019-02-04,7.5,6.2,621.0,9.9,26.0,0.0,10.9,4.7,297.9,17.0,,,
725,2019-12-30,11.7,6.4,2337.0,14.1,59.0,0.0,19.7,8.8,291.4,2321.0,,,
725,2017-10-21,19.8,18.0,634.0,21.4,1317.0,0.0,8.4,5.5,32.9,,,,
725,2011-04-08,,9.7,715.0,11.8,1352.0,8.0,13.4,,,733.0,2.5,200.0,320.5
725,2018-12-03,18.5,17.0,252.0,22.1,1259.0,2.0,4.5,1.6,290.2,1621.0,,,
725,2013-03-30,12.1,6.0,345.0,17.6,1410.0,0.0,6.5,1.9,,18.0,0.0,,308.7
725,2011-11-03,20.7,18.4,549.0,24.2,1200.0,25.0,7.6,2.5,,432.0,10.0,500.0,115.6
725,2018-08-21,27.5,23.8,456.0,30.2,1425.0,0.0,3.9,1.9,350.5,2339.0,,,
725,2019-04-25,15.2,14.0,617.0,17.1,1259.0,2.0,4.4,2.0,291.9,451.0,,,
725,2015-02-22,8.3,5.7,2353.0,11.0,1.0,0.0,14.0,7.3,321.9,1139.0,0.0,,
725,2017-04-23,14.3,10.2,450.0,18.6,1438.0,0.0,4.0,1.6,307.7,,,,
725,2016-07-21,25.3,23.8,450.0,27.3,1313.0,0.0,5.8,3.6,119.4,,,,
725,2019-01-23,8.9,6.7,610.0,12.0,1326.0,0.0,8.2,4.4,304.0,1719.0,,,
725,2020-10-13,18.3,16.7,511.0,20.1,1225.0,0.0,14.9,8.1,284.9,535.0,,,
725,2017-02-07,6.1,4.1,4.0,8.8,1357.0,0.0,8.3,3.4,350.9,,,,
725,2018-11-22,10.5,9.0,2343.0,13.7,22.0,0.0,9.2,5.0,32.0,649.0,,,
725,2012-10-17,17.3,13.8,2330.0,22.4,1027.0,0.0,15.2,6.0,,1648.0,0.0,,354.0
725,2021-01-04,7.2,4.7,458.0,9.3,1329.0,0.0,10.0,4.3,2.7,237.0,,,
725,2017-05-31,21.6,18.0,54.0,24.8,1015.0,0.0,9.0,3.0,198.7,,,,
725,2012-05-12,16.4,14.6,227.0,19.2,1417.0,0.0,9.3,3.9,,212.0,0.0,,95.4
725,2016-08-04,26.9,24.6,2317.0,29.9,1452.0,18.0,7.4,2.0,68.4,,,,
725,2017-06-24,21.3,19.1,527.0,23.4,1457.0,2.5,3.8,1.1,125.8,,,,
725,2019-07-14,22.7,20.7,1.0,25.5,1513.0,0.0,4.6,2.1,285.4,902.0,,,
725,2021-05-12,17.3,16.2,312.0,18.6,1226.0,0.5,15.7,8.6,28.0,756.0,,,
725,2011-05-07,17.0,15.3,1910.0,21.2,1425.0,2.5,14.0,3.6,,53.0,2.0,700.0,184.8
725,2015-09-23,22.5,20.5,2009.0,24.4,1039.0,62.5,16.2,5.0,57.7,2056.0,12.0,2000.0,
725,2016-05-23,20.4,17.1,214.0,23.6,1518.0,0.0,7.8,3.9,131.1,,,,
725,2014-08-25,26.5,24.7,2307.0,29.4,1440.0,1.0,12.9,5.3,,1309.0,0.5,400.0,245.6
725,2013-01-29,8.0,3.8,702.0,12.0,1143.0,0.0,6.2,1.4,,1439.0,0.0,,344.2
725,2014-06-18,20.3,18.3,342.0,23.1,1507.0,2.5,11.5,4.1,,449.0,1.0,200.0,57.3
725,2021-08-22,25.3,23.5,1329.0,26.9,927.0,22.5,8.4,2.1,165.7,2201.0,,,
725,2014-12-31,8.2,2.6,2341.0,14.1,1022.0,0.0,19.9,8.1,,1448.0,0.0,,343.8
725,2020-11-21,14.6,9.4,401.0,17.3,1815.0,0.0,13.1,5.5,286.4,6.0,,,
725,2019-01-13,7.7,6.5,2359.0,9.0,1311.0,0.0,6.8,4.3,287.7,747.0,,,
725,2010-06-22,20.1,16.6,530.0,22.8,942.0,0.0,8.8,2.3,,1126.0,0.0,,335.0
725,2010-10-01,20.5,16.3,615.0,23.9,1223.0,0.0,7.6,3.4,,2306.0,0.0,,74.8
725,2013-08-05,27.9,25.8,2346.0,31.5,1652.0,0.0,7.6,1.6,,1313.0,0.0,,319.1
725,2017-01-22,3.7,1.9,2329.0,6.6,59.0,0.0,11.2,7.0,331.0,,,,
725,2013-10-02,21.4,18.0,2318.0,24.5,1215.0,4.0,15.7,5.5,,2128.0,1.5,700.0,338.2
725,2015-12-15,10.9,8.9,2307.0,13.2,123.0,0.0,13.0,7.0,337.6,2131.0,0.0,,
725,2019-08-08,28.3,25.7,2337.0,31.9,1459.0,5.5,3.5,1.7,109.3,957.0,,,
725,2020-01-18,6.7,5.6,404.0,8.9,1529.0,0.0,19.2,10.6,298.1,947.0,,,
725,2017-05-18,18.0,15.0,608.0,21.3,1112.0,0.0,4.0,2.2,303.3,,,,
725,2012-09-29,19.9,18.5,620.0,22.7,1326.0,0.0,12.7,6.3,,1854.0,0.0,,341.1
725,2020-10-18,18.1,15.3,523.0,21.3,1220.0,0.0,6.9,3.5,245.1,244.0,,,
725,2013-04-26,13.2,10.1,2304.0,16.9,1311.0,0.0,13.1,6.0,,1155.0,0.0,,322.3
725,2019-07-03,21.0,19.7,152.0,23.9,1512.0,0.0,2.7,1.0,295.3,2308.0,,,
725,2020-05-09,17.6,14.8,2345.0,20.6,1208.0,30.5,17.1,7.8,165.6,627.0,,,
725,2021-01-17,2.5,1.6,853.0,3.5,2249.0,0.0,18.3,9.3,319.6,328.0,,,
725,2017-04-07,14.0,11.6,602.0,16.8,1409.0,0.0,4.8,2.4,331.5,,,,
725,2013-01-30,10.9,6.4,705.0,14.9,1212.0,0.0,6.8,1.8,,1713.0,0.0,,94.6
725,2017-08-14,26.5,24.2,756.0,30.4,1351.0,48.5,6.8,1.8,139.2,,,,
725,2013-11-10,13.0,9.4,1957.0,21.1,2.0,12.0,18.3,9.2,,840.0,11.0,100.0,325.6
725,2020-06-24,22.9,20.0,2235.0,24.2,916.0,43.5,16.0,6.0,138.6,1344.0,,,
725,2011-11-07,17.9,16.8,727.0,19.5,1439.0,5.0,9.1,3.8,,747.0,4.5,800.0,329.3
725,2021-04-21,16.3,10.5,504.0,20.2,1340.0,0.0,5.1,2.0,79.5,1640.0,,,
725,2012-05-28,20.1,16.9,356.0,22.9,1121.0,0.0,6.2,2.6,,926.0,0.0,,338.2
725,2018-06-28,23.4,22.5,1259.0,24.5,238.0,52.5,8.9,2.9,209.2,515.0,,,
725,2020-01-05,9.9,7.3,705.0,12.1,1255.0,0.0,10.1,3.4,313.0,126.0,,,
725,2011-10-09,20.2,16.7,513.0,24.1,1442.0,0.0,7.7,1.9,,1521.0,0.0,,67.5
725,2016-08-01,28.8,25.7,534.0,33.6,1439.0,0.0,3.9,1.3,184.4,,,,
725,2010-07-12,22.4,21.4,2.0,24.8,1140.0,6.5,8.3,2.5,,16.0,2.0,1900.0,309.9
725,2016-09-30,21.5,20.9,19.0,22.4,2022.0,14.5,7.9,5.0,84.3,,,,
725,2016-07-29,29.2,26.6,324.0,32.9,1144.0,0.0,5.6,2.6,192.7,,,,
725,2020-03-24,13.1,10.3,528.0,16.4,1248.0,0.0,12.6,4.9,274.0,33.0,,,
725,2010-06-19,20.7,18.7,126.0,23.0,1339.0,0.0,10.1,3.3,,1659.0,0.0,,176.3
725,2013-10-14,22.3,20.6,2049.0,25.9,1220.0,0.0,8.5,3.0,,1437.0,0.0,,49.8
725,2012-07-04,23.7,21.8,840.0,28.6,1440.0,13.0,8.1,2.5,,802.0,4.5,2300.0,216.8
725,2020-01-09,7.2,6.3,2338.0,7.9,1337.0,0.0,16.2,9.6,297.7,147.0,,,
725,2018-10-07,20.4,18.6,2345.0,22.8,1431.0,0.0,7.2,4.9,323.2,2200.0,,,
725,2018-06-17,19.5,17.8,0.0,22.0,1309.0,0.0,4.7,2.0,85.1,301.0,,,
725,2013-11-28,5.4,2.8,2314.0,7.3,1415.0,0.5,18.0,8.8,,18.0,0.5,1900.0,334.2
725,2011-11-02,21.3,19.5,2359.0,24.2,1337.0,0.0,6.7,2.9,,1139.0,0.0,,131.7
725,2015-02-25,9.5,6.2,157.0,13.7,1507.0,0.0,6.6,1.5,299.6,309.0,0.0,,
725,2017-05-09,15.0,13.5,103.0,16.8,1746.0,9.5,8.0,3.2,123.8,,,,
725,2021-08-31,26.5,23.8,311.0,29.6,1331.0,0.0,9.5,2.7,150.6,1450.0,,,
725,2011-05-20,18.4,16.8,253.0,21.4,1140.0,1.5,10.9,4.7,,1328.0,0.5,500.0,173.9
725,2015-11-09,16.0,14.4,2221.0,17.7,317.0,0.5,12.2,6.4,333.9,1333.0,0.5,500.0,
725,2020-11-27,11.1,8.7,2256.0,13.4,1308.0,0.0,21.3,10.4,208.5,1518.0,,,
725,2010-03-19,10.6,3.3,441.0,16.1,2352.0,0.0,20.0,6.7,,2327.0,0.0,,200.0
725,2011-09-18,23.1,21.5,1654.0,24.3,1217.0,3.0,16.0,7.1,,2332.0,3.0,1700.0,58.0
725,2010-05-04,19.1,17.6,2130.0,22.2,844.0,0.0,11.2,5.3,,1419.0,0.0,,191.3
725,2019-03-21,11.1,8.0,2356.0,18.2,27.0,0.0,11.2,6.6,279.4,447.0,,,
725,2020-11-08,14.4,11.1,2351.0,18.1,1334.0,0.0,18.8,9.1,288.3,1938.0,,,
725,2018-02-08,3.7,1.0,856.0,6.4,1756.0,1.5,5.8,2.3,120.5,1338.0,,,
725,2018-04-24,14.4,13.3,2343.0,16.3,1.0,20.0,7.1,3.1,66.4,415.0,,,
725,2013-02-02,6.6,4.2,2256.0,9.7,15.0,0.0,17.0,9.8,,1554.0,0.0,,328.3
725,2017-03-14,8.9,6.4,2353.0,11.2,1327.0,0.0,10.1,5.9,331.1,,,,
725,2018-05-30,19.5,17.5,800.0,23.2,1516.0,0.0,4.1,1.3,308.2,2100.0,,,
725,2018-03-23,8.5,5.8,453.0,11.0,1403.0,0.0,7.0,3.8,317.9,1413.0,,,
725,2013-08-06,29.0,25.7,59.0,33.9,1331.0,0.0,9.0,2.8,,1904.0,0.0,,221.1
725,2012-05-16,18.9,13.9,404.0,23.6,1424.0,0.0,9.8,2.5,,1232.0,0.0,,324.4
725,2016-06-03,20.1,16.2,414.0,23.6,1434.0,0.0,3.5,1.8,123.3,,,,
725,2018-05-22,18.8,16.4,137.0,21.9,1435.0,2.0,4.6,2.2,151.0,2352.0,,,
725,2021-12-17,5.7,2.6,1358.0,11.9,308.0,1.5,24.6,12.9,351.9,1637.0,,,
725,2016-09-16,24.4,21.6,48.0,25.5,1218.0,9.0,6.7,3.1,121.8,,,,
725,2014-04-09,13.3,10.6,35.0,16.1,1258.0,0.0,7.9,4.0,,1303.0,0.0,,338.6
725,2016-09-08,24.1,22.1,643.0,27.0,1357.0,0.0,5.5,3.2,300.3,,,,
725,2017-06-05,20.3,17.5,457.0,24.0,1409.0,0.0,4.3,1.7,90.0,,,,
725,2016-09-27,23.7,23.3,303.0,24.5,1100.0,3.0,4.4,2.0,81.2,,,,
725,2013-05-21,18.8,14.5,427.0,23.5,1205.0,0.0,6.3,2.1,,310.0,0.0,,349.0
725,2011-03-30,9.0,6.9,313.0,11.8,1605.0,0.0,13.8,8.7,,348.0,0.0,,320.1
725,2016-03-14,7.9,6.2,2241.0,10.1,1500.0,0.0,12.7,6.3,339.2,,,,
725,2014-06-03,19.6,18.6,2332.0,21.0,1101.0,2.0,16.2,3.2,,40.0,0.5,800.0,172.8
725,2021-12-26,1.1,-0.2,555.0,3.3,1834.0,0.5,19.5,10.7,17.3,2008.0,,,
725,2018-10-22,18.1,14.8,245.0,21.6,1217.0,0.0,3.7,1.8,24.3,648.0,,,
725,2021-11-12,11.9,9.6,204.0,14.0,1755.0,0.5,19.1,8.1,3.4,1.0,,,
725,2019-03-05,11.9,8.7,559.0,14.8,1148.0,0.5,9.4,2.0,29.5,1601.0,,,
725,2021-10-11,22.2,20.3,1842.0,24.4,10.0,5.0,13.0,5.0,0.0,2236.0,,,
725,2013-02-05,9.2,4.5,227.0,11.0,1024.0,18.5,9.8,2.5,,15.0,3.5,1600.0,330.4
725,2021-09-09,24.3,21.4,312.0,26.9,1343.0,0.0,5.5,2.6,268.1,56.0,,,
725,2012-04-27,15.4,9.6,545.0,20.0,1348.0,0.0,7.2,2.3,,1457.0,0.0,,171.7
725,2013-01-01,6.8,2.6,7.0,9.7,1235.0,0.0,13.3,5.1,,1226.0,0.0,,258.2
725,2019-10-23,20.5,20.0,1446.0,22.0,1104.0,0.5,17.1,8.3,31.6,1902.0,,,
725,2017-10-29,17.1,13.1,2333.0,20.2,1120.0,0.0,11.9,6.9,333.7,,,,
725,2016-10-17,20.8,19.0,2348.0,23.7,1242.0,0.0,6.2,3.5,317.4,,,,
725,2012-04-20,15.3,14.4,222.0,16.5,1255.0,4.5,14.2,7.5,,1424.0,1.5,100.0,93.8
725,2019-02-25,10.3,8.6,2338.0,12.1,1411.0,0.0,8.2,5.3,262.8,1816.0,,,
725,2019-06-27,21.5,20.2,554.0,23.9,1411.0,2.0,5.6,2.2,151.2,107.0,,,
725,2015-11-01,13.5,11.6,11.0,15.4,1133.0,0.5,5.2,2.0,47.4,826.0,0.5,2100.0,
725,2011-10-11,18.7,16.6,2245.0,20.7,1245.0,0.0,11.0,5.4,,1933.0,0.0,,313.0
725,2020-11-13,15.8,14.1,2.0,17.8,1033.0,0.0,9.7,5.3,289.0,1147.0,,,
725,2015-06-14,22.1,20.0,1.0,26.5,1046.0,0.0,7.4,2.1,196.4,1503.0,0.0,,
725,2012-10-06,21.2,19.3,433.0,23.8,1340.0,0.0,7.3,3.2,,551.0,0.0,,22.0
725,2010-05-18,18.2,17.2,2118.0,19.0,159.0,29.5,20.4,8.0,,356.0,8.5,1000.0,157.9
725,2017-11-17,14.0,10.3,155.0,16.1,1200.0,0.5,6.7,1.7,353.9,,,,
725,2011-09-07,20.6,18.1,545.0,22.7,1443.0,0.0,7.9,3.4,,817.0,0.0,,304.2
725,2016-07-14,24.7,23.2,503.0,26.9,1354.0,0.0,6.2,3.7,312.4,,,,
725,2014-11-12,13.7,10.6,2322.0,15.9,1140.0,1.0,17.7,8.5,,1941.0,0.5,800.0,333.6
725,2017-07-05,25.8,22.9,1435.0,29.3,1101.0,12.0,6.4,1.6,229.3,,,,
725,2011-05-24,16.2,14.6,353.0,17.9,1525.0,1.0,15.3,7.2,,14.0,1.0,2400.0,28.2
725,2017-03-05,10.6,8.3,308.0,14.2,1457.0,0.0,7.6,2.5,325.1,,,,
725,2019-11-28,11.3,9.3,519.0,13.1,1517.0,0.0,11.7,6.3,301.9,500.0,,,
725,2021-10-20,14.3,13.3,645.0,15.1,1242.0,0.0,14.1,6.7,312.5,8.0,,,
